Collection ID,Form ID,State,Year,Serial_agar_dilution for creating the model  (N= 20),Field,County,hyphal_tip (ht),DNA Extraction,Location of field,Size of field (acres),Percentage Affected,History,Number of Years,Fungicide This Year,Chemigation,Applied for White Mold,Products,Timing,Pre-2015 Fungicides,Number of Years,Products: Soybean,Timing: Soybean,Notes,Apparently low sensitiviy
1402,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5763W,,,Plot #204 Sample #6 GPS:42.9358 -92.5763 Rep #2 Trt: Endura,,,,,,,,,,,,
1403,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5763W,,,Plot #204 Sample #7 GPS:42.9358 -92.5763 Rep #2 Trt: Endura,,,,,,,,,,,,
1404,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5763W,,,Plot #204 Sample #8 GPS:42.9358 -92.5763 Rep #2 Trt: Endura,,,,,,,,,,,,
1405,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5763W,,,Plot #204 Sample #9 GPS:42.9358 -92.5763 Rep #2 Trt: Endura,,,,,,,,,,,,
1406,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5763W,,,Plot #204 Sample #10 GPS:42.9358 -92.5763 Rep #2 Trt: Endura,,,,,,,,,,,,
1407,,IA,2017,No,trial,"Nashua, Iowa",,,42.9359N 92.5762W,,,Plot #207 Sample #1 GPS:42.9359 -92.5762 Rep #2 Non-treated,,,,,,,,,,,,
1408,,IA,2017,No,trial,"Nashua, Iowa",,,42.9359N 92.5762W,,,Plot #207 Sample #2 GPS:42.9359 -92.5762 Rep #2 Non-treated,,,,,,,,,,,,
1409,,IA,2017,No,trial,"Nashua, Iowa",,,42.9359N 92.5762W,,,Plot #207 Sample #3 GPS:42.9359 -92.5762 Rep #2 Non-treated,,,,,,,,,,,,
1410,,IA,2017,No,trial,"Nashua, Iowa",,,42.9359N 92.5762W,,,Plot #207 Sample #4 GPS:42.9359 -92.5762 Rep #2 Non-treated,,,,,,,,,,,,
1411,,IA,2017,No,trial,"Nashua, Iowa",,,42.9359N 92.5762W,,,Plot #207 Sample #5 GPS:42.9359 -92.5762 Rep #2 Non-treated,,,,,,,,,,,,
1412,,IA,2017,No,trial,"Nashua, Iowa",,,42.9359N 92.5762W,,,Plot #207 Sample #6 GPS:42.9359 -92.5762 Rep #2 Non-treated,,,,,,,,,,,,
1413,,IA,2017,No,trial,"Nashua, Iowa",,,42.9359N 92.5762W,,,Plot #207 Sample #7 GPS:42.9359 -92.5762 Rep #2 Non-treated,,,,,,,,,,,,
1414,,IA,2017,No,trial,"Nashua, Iowa",,,42.9359N 92.5762W,,,Plot #207 Sample #8 GPS:42.9359 -92.5762 Rep #2 Non-treated,,,,,,,,,,,,
1415,,IA,2017,No,trial,"Nashua, Iowa",,,42.9359N 92.5762W,,,Plot #207 Sample #9 GPS:42.9359 -92.5762 Rep #2 Non-treated,,,,,,,,,,,,
1416,,IA,2017,No,trial,"Nashua, Iowa",,,42.9359N 92.5762W,,,Plot #207 Sample #10 GPS:42.9359 -92.5762 Rep #2 Non-treated,,,,,,,,,,,,
1417,,IA,2017,No,trial,"Nashua, Iowa",,,42.9878 N92.5577W,,,Plot #208 Sample #1 GPS:42.9878 -92.5577 Rep #2 Trt: Approach,,,,,,,,,,,,
1418,,IA,2017,No,trial,"Nashua, Iowa",,,42.9878 N92.5577W,,,Plot #208 Sample #2 GPS:42.9878 -92.5577 Rep #2 Trt: Approach,,,,,,,,,,,,
1419,,IA,2017,No,trial,"Nashua, Iowa",,,42.9878 N92.5577W,,,Plot #208 Sample #3 GPS:42.9878 -92.5577 Rep #2 Trt: Approach,,,,,,,,,,,,
1420,,IA,2017,No,trial,"Nashua, Iowa",,,42.9878 N92.5577W,,,Plot #208 Sample #4 GPS:42.9878 -92.5577 Rep #2 Trt: Approach,,,,,,,,,,,,
1421,,IA,2017,No,trial,"Nashua, Iowa",,,42.9878 N92.5577W,,,Plot #208 Sample #5 GPS:42.9878 -92.5577 Rep #2 Trt: Approach,,,,,,,,,,,,
1422,,IA,2017,No,trial,"Nashua, Iowa",,,42.9878 N92.5577W,,,Plot #208 Sample #6 GPS:42.9878 -92.5577 Rep #2 Trt: Approach,,,,,,,,,,,,
1423,,IA,2017,No,trial,"Nashua, Iowa",,,42.9878 N92.5577W,,,Plot #208 Sample #7 GPS:42.9878 -92.5577 Rep #2 Trt: Approach,,,,,,,,,,,,
1424,,IA,2017,No,trial,"Nashua, Iowa",,,42.9878 N92.5577W,,,Plot #208 Sample #8 GPS:42.9878 -92.5577 Rep #2 Trt: Approach,,,,,,,,,,,,
1425,,IA,2017,No,trial,"Nashua, Iowa",,,42.9878 N92.5577W,,,Plot #208 Sample #9 GPS:42.9878 -92.5577 Rep #2 Trt: Approach,,,,,,,,,,,,
1426,,IA,2017,No,trial,"Nashua, Iowa",,,42.9878 N92.5577W,,,Plot #208 Sample #10 GPS:42.9878 -92.5577 Rep #2 Trt: Approach,,,,,,,,,,,,
1427,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #302 Sample #1 GPS:42.9357 -92.5764 Rep #3 Trt: Endura,,,,,,,,,,,,
1428,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #302 Sample #2 GPS:42.9357 -92.5764 Rep #3 Trt: Endura,,,,,,,,,,,,
1429,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #302 Sample #3 GPS:42.9357 -92.5764 Rep #3 Trt: Endura,,,,,,,,,,,,
1430,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #302 Sample #4 GPS:42.9357 -92.5764 Rep #3 Trt: Endura,,,,,,,,,,,,
1431,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #302 Sample #5 GPS:42.9357 -92.5764 Rep #3 Trt: Endura,,,,,,,,,,,,
1432,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #302 Sample #6 GPS:42.9357 -92.5764 Rep #3 Trt: Endura,,,,,,,,,,,,
1433,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #302 Sample #7 GPS:42.9357 -92.5764 Rep #3 Trt: Endura,,,,,,,,,,,,
1434,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #302 Sample #8 GPS:42.9357 -92.5764 Rep #3 Trt: Endura,,,,,,,,,,,,
1435,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #302 Sample #9 GPS:42.9357 -92.5764 Rep #3 Trt: Endura,,,,,,,,,,,,
1436,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #302 Sample #10 GPS:42.9357 -92.5764 Rep #3 Trt: Endura,,,,,,,,,,,,
1437,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #303 Sample #1 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,
1438,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #303 Sample #2 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,
1439,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #303 Sample #3 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,
1440,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #303 Sample #4 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,
1441,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #303 Sample #5 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,
1442,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #303 Sample #6 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,
1443,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #303 Sample #7 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,
1444,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #303 Sample #8 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,
1445,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #303 Sample #9 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,
1446,,IA,2017,No,trial,"Nashua, Iowa",,,42.9357 N 92.5764W,,,Plot #303 Sample #10 GPS:42.9357 -92.5764 Rep #3 Non-treated,,,,,,,,,,,,
1447,,IA,2017,No,trial,"Nashua, Iowa",,,42.9360 N92.5766 W,,,Plot #304 Sample #1 GPS:42.9360 -92.5766 Rep #3 Trt: Topsin,,,,,,,,,,,,
1448,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5766W,,,Plot #304 Sample #1 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,
1449,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5766W,,,Plot #304 Sample #2 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,
1450,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5766W,,,Plot #304 Sample #3 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,
1451,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5766W,,,Plot #304 Sample #4 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,
1452,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5766W,,,Plot #304 Sample #5 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,
1453,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5766W,,,Plot #304 Sample #6 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,
1454,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5766W,,,Plot #304 Sample #7 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,
1455,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5766W,,,Plot #304 Sample #8 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,
1456,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5766W,,,Plot #304 Sample #9 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,
1457,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5766W,,,Plot #304 Sample #10 GPS:42.9358 -92.5766 Rep #3 Trt: Approach,,,,,,,,,,,,
1458,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5769 W,,,Plot #404 Sample #1 GPS:42.9358 -92.5769 Rep #4 Non-treated,,,,,,,,,,,,
1459,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5769 W,,,Plot #404 Sample #2 GPS:42.9358 -92.5769 Rep #4 Non-treated,,,,,,,,,,,,
1460,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5769 W,,,Plot #404 Sample #3 GPS:42.9358 -92.5769 Rep #4 Non-treated,,,,,,,,,,,,
1461,,IA,2017,No,trial,"Nashua, Iowa",,,2.9878N 92.5577W,,,Plot #405 Sample #1 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,
1462,,IA,2017,No,trial,"Nashua, Iowa",,,2.9878N 92.5577W,,,Plot #405 Sample #2 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,
1463,,IA,2017,No,trial,"Nashua, Iowa",,,2.9878N 92.5577W,,,Plot #405 Sample #3 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,
1464,,IA,2017,No,trial,"Nashua, Iowa",,,2.9878N 92.5577W,,,Plot #405 Sample #4 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,
1465,,IA,2017,No,trial,"Nashua, Iowa",,,2.9878N 92.5577W,,,Plot #405 Sample #5 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,
1466,,IA,2017,No,trial,"Nashua, Iowa",,,2.9878N 92.5577W,,,Plot #405 Sample #6 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,
1467,,IA,2017,No,trial,"Nashua, Iowa",,,2.9878N 92.5577W,,,Plot #405 Sample #7 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,
1468,,IA,2017,No,trial,"Nashua, Iowa",,,2.9878N 92.5577W,,,Plot #405 Sample #8 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,
1469,,IA,2017,No,trial,"Nashua, Iowa",,,2.9878N 92.5577W,,,Plot #405 Sample #9 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,
1470,,IA,2017,No,trial,"Nashua, Iowa",,,2.9878N 92.5577W,,,Plot #405 Sample #10 GPS:42.9878 -92.5577 Rep #4 Non-treated,,,,,,,,,,,,
1471,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N 92.5769W,,,Plot #408 Sample #1 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,
1472,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N 92.5769W,,,Plot #408 Sample #2 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,
1473,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N 92.5769W,,,Plot #408 Sample #3 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,
1474,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N 92.5769W,,,Plot #408 Sample #4 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,
1475,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N 92.5769W,,,Plot #408 Sample #5 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,
1476,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N 92.5769W,,,Plot #408 Sample #6 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,
1477,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N 92.5769W,,,Plot #408 Sample #7 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,
1478,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N 92.5769W,,,Plot #408 Sample #8 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,
1479,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N 92.5769W,,,Plot #408 Sample #9 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,
1480,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N 92.5769W,,,Plot #408 Sample #10 GPS:42.9358 -92.5769 Rep #4 Trt: Endura,,,,,,,,,,,,
1481,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5768W,,,Plot #411 Sample #1 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,
1482,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5768W,,,Plot #411 Sample #2 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,
1483,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5768W,,,Plot #411 Sample #3 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,
1484,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5768W,,,Plot #411 Sample #4 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,
1485,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5768W,,,Plot #411 Sample #5 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,
1486,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5768W,,,Plot #411 Sample #6 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,
1487,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5768W,,,Plot #411 Sample #7 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,
1488,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5768W,,,Plot #411 Sample #8 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,
1489,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5768W,,,Plot #411 Sample #9 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,
1490,,IA,2017,No,trial,"Nashua, Iowa",,,42.9358 N92.5768W,,,Plot #411 Sample #10 GPS:42.9358 -92.5768 Rep #4 Trt: Approach,,,,,,,,,,,,
1491,,WI,2017,No,trial,"Sauk City, WI",,,43.222372N 89.638891W,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #1",,,,,,,,,,,,
1492,,WI,2017,No,trial,"Sauk City, WI",,,43.222372N 89.638891W,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #2",,,,,,,,,,,,
1493,,WI,2017,No,trial,"Sauk City, WI",,,43.222372N 89.638891W,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #3",,,,,,,,,,,,
1494,,WI,2017,No,trial,"Sauk City, WI",,,43.222372N 89.638891W,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #4",,,,,,,,,,,,
1495,,WI,2017,No,trial,"Sauk City, WI",,,43.222372N 89.638891W,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #5",,,,,,,,,,,,
1496,,WI,2017,No,trial,"Sauk City, WI",,,43.222372N 89.638891W,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #6",,,,,,,,,,,,
1497,,WI,2017,No,trial,"Sauk City, WI",,,43.222372N 89.638891W,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #7",,,,,,,,,,,,
1498,,WI,2017,No,trial,"Sauk City, WI",,,43.222372N 89.638891W,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #8",,,,,,,,,,,,
1499,,WI,2017,No,trial,"Sauk City, WI",,,43.222372N 89.638891W,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #9",,,,,,,,,,,,
1500,,WI,2017,No,trial,"Sauk City, WI",,,43.222372N 89.638891W,,,"Breunig Field 1 GPS: 43.222372, -89.638891 Sample #10",,,,,,,,,,,,
1501,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #1,,,,,,,,,,,,
1502,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #2,,,,,,,,,,,,
1503,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #3,,,,,,,,,,,,
1504,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #4,,,,,,,,,,,,
1505,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #5,,,,,,,,,,,,
1506,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #6,,,,,,,,,,,,
1507,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #7,,,,,,,,,,,,
1508,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #8,,,,,,,,,,,,
1509,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #9,,,,,,,,,,,,
1510,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 104(4) Topsin 20 fl oz/ac @ R1 Sample #10,,,,,,,,,,,,
1511,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #1,,,,,,,,,,,,
1512,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #2,,,,,,,,,,,,
1513,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #3,,,,,,,,,,,,
1514,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #4,,,,,,,,,,,,
1515,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #5,,,,,,,,,,,,
1516,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #6,,,,,,,,,,,,
1517,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #7,,,,,,,,,,,,
1518,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #8,,,,,,,,,,,,
1519,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #9,,,,,,,,,,,,
1520,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #10,,,,,,,,,,,,
1521,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #1,,,,,,,,,,,,
1522,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #2,,,,,,,,,,,,
1523,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #3,,,,,,,,,,,,
1524,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #4,,,,,,,,,,,,
1525,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #5,,,,,,,,,,,,
1526,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #6,,,,,,,,,,,,
1527,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #7,,,,,,,,,,,,
1528,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #8,,,,,,,,,,,,
