Collection ID,Form ID,State,Year,Serial_agar_dilution for creating the model  (N= 20),Field,County,hyphal_tip (ht),DNA Extraction,Location of field,Size of field (acres),Percentage Affected,History,Number of Years,Fungicide This Year,Chemigation,Applied for White Mold,Products,Timing,Pre-2015 Fungicides,Number of Years,Products: Soybean,Timing: Soybean,Notes,Apparently low sensitiviy
1529,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #9,,,,,,,,,,,,
1530,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #10,,,,,,,,,,,,
1531,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #1,,,,,,,,,,,,
1532,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #2,,,,,,,,,,,,
1533,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #3,,,,,,,,,,,,
1534,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #4,,,,,,,,,,,,
1535,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #5,,,,,,,,,,,,
1536,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #6,,,,,,,,,,,,
1537,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #7,,,,,,,,,,,,
1538,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #8,,,,,,,,,,,,
1539,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #9,,,,,,,,,,,,
1540,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #10,,,,,,,,,,,,
1541,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #1,,,,,,,,,,,,
1542,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #2,,,,,,,,,,,,
1543,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #3,,,,,,,,,,,,
1544,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #4,,,,,,,,,,,,
1545,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #5,,,,,,,,,,,,
1546,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #6,,,,,,,,,,,,
1547,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #7,,,,,,,,,,,,
1548,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #8,,,,,,,,,,,,
1549,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #9,,,,,,,,,,,,
1550,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 102(1) Non-treated  Sample #10,,,,,,,,,,,,
1551,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #1,,,,,,,,,,,,
1552,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #2,,,,,,,,,,,,
1553,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #3,,,,,,,,,,,,
1554,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #4,,,,,,,,,,,,
1555,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #5,,,,,,,,,,,,
1556,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #6,,,,,,,,,,,,
1557,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #7,,,,,,,,,,,,
1558,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #8,,,,,,,,,,,,
1559,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #9,,,,,,,,,,,,
1560,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 207(1) Non-treated  Sample #10,,,,,,,,,,,,
1561,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #1,,,,,,,,,,,,
1562,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #2,,,,,,,,,,,,
1563,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #3,,,,,,,,,,,,
1564,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #4,,,,,,,,,,,,
1565,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #5,,,,,,,,,,,,
1566,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #6,,,,,,,,,,,,
1567,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #7,,,,,,,,,,,,
1568,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #8,,,,,,,,,,,,
1569,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #9,,,,,,,,,,,,
1570,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 308(1) Non-treated  Sample #10,,,,,,,,,,,,
1571,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #1,,,,,,,,,,,,
1572,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #2,,,,,,,,,,,,
1573,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #3,,,,,,,,,,,,
1574,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #4,,,,,,,,,,,,
1575,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #5,,,,,,,,,,,,
1576,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #6,,,,,,,,,,,,
1577,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #7,,,,,,,,,,,,
1578,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #8,,,,,,,,,,,,
1579,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #9,,,,,,,,,,,,
1580,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 404(1) Non-treated  Sample #10,,,,,,,,,,,,
1581,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #1,,,,,,,,,,,,
1582,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #2,,,,,,,,,,,,
1583,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #3,,,,,,,,,,,,
1584,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #4,,,,,,,,,,,,
1585,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #5,,,,,,,,,,,,
1586,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #6,,,,,,,,,,,,
1587,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #7,,,,,,,,,,,,
1588,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #8,,,,,,,,,,,,
1589,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #9,,,,,,,,,,,,
1590,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #10,,,,,,,,,,,,
1591,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #1,,,,,,,,,,,,
1592,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #2,,,,,,,,,,,,
1593,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #3,,,,,,,,,,,,
1594,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #4,,,,,,,,,,,,
1595,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #5,,,,,,,,,,,,
1596,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #6,,,,,,,,,,,,
1597,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #7,,,,,,,,,,,,
1598,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #8,,,,,,,,,,,,
1599,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #9,,,,,,,,,,,,
1600,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #10,,,,,,,,,,,,
1601,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 301(6) Endura 8 oz/ac  Sample #1,,,,,,,,,,,,
1602,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 301(6) Endura 8 oz/ac  Sample #2,,,,,,,,,,,,
1603,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 301(6) Endura 8 oz/ac  Sample #3,,,,,,,,,,,,
1604,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 301(6) Endura 8 oz/ac  Sample #4,,,,,,,,,,,,
1605,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 301(6) Endura 8 oz/ac  Sample #5,,,,,,,,,,,,
1606,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 301(6) Endura 8 oz/ac  Sample #6,,,,,,,,,,,,
1607,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 301(6) Endura 8 oz/ac  Sample #7,,,,,,,,,,,,
1608,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 301(6) Endura 8 oz/ac  Sample #8,,,,,,,,,,,,
1609,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 301(6) Endura 8 oz/ac  Sample #9,,,,,,,,,,,,
1610,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 301(6) Endura 8 oz/ac  Sample #10,,,,,,,,,,,,
1611,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 402(6) Endura 8 oz/ac  Sample #1,,,,,,,,,,,,
1612,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 402(6) Endura 8 oz/ac  Sample #2,,,,,,,,,,,,
1613,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 402(6) Endura 8 oz/ac  Sample #3,,,,,,,,,,,,
1614,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 402(6) Endura 8 oz/ac  Sample #4,,,,,,,,,,,,
1615,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 402(6) Endura 8 oz/ac  Sample #5,,,,,,,,,,,,
1616,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 402(6) Endura 8 oz/ac  Sample #6,,,,,,,,,,,,
1617,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 402(6) Endura 8 oz/ac  Sample #7,,,,,,,,,,,,
1618,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 402(6) Endura 8 oz/ac  Sample #8,,,,,,,,,,,,
1619,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 402(6) Endura 8 oz/ac  Sample #9,,,,,,,,,,,,
1620,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 402(6) Endura 8 oz/ac  Sample #10,,,,,,,,,,,,
1621,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 103(8) Aproach12 fl oz/ac @R1+R3  Sample #1,,,,,,,,,,,,
1622,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 103(8) Aproach12 fl oz/ac @R1+R3  Sample #2,,,,,,,,,,,,
1623,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 103(8) Aproach12 fl oz/ac @R1+R3  Sample #3,,,,,,,,,,,,
1624,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 103(8) Aproach12 fl oz/ac @R1+R3  Sample #4,,,,,,,,,,,,
1625,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 103(8) Aproach12 fl oz/ac @R1+R3  Sample #5,,,,,,,,,,,,
1626,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 103(8) Aproach12 fl oz/ac @R1+R3  Sample #6,,,,,,,,,,,,
1627,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 103(8) Aproach12 fl oz/ac @R1+R3  Sample #7,,,,,,,,,,,,
1628,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 103(8) Aproach12 fl oz/ac @R1+R3  Sample #8,,,,,,,,,,,,
1629,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 103(8) Aproach12 fl oz/ac @R1+R3  Sample #9,,,,,,,,,,,,
1630,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 103(8) Aproach12 fl oz/ac @R1+R3  Sample #10,,,,,,,,,,,,
1631,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 206(8) Aproach12 fl oz/ac @R1+R3  Sample #1,,,,,,,,,,,,
1632,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 206(8) Aproach12 fl oz/ac @R1+R3  Sample #2,,,,,,,,,,,,
1633,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 206(8) Aproach12 fl oz/ac @R1+R3  Sample #3,,,,,,,,,,,,
1634,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 206(8) Aproach12 fl oz/ac @R1+R3  Sample #4,,,,,,,,,,,,
1635,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 206(8) Aproach12 fl oz/ac @R1+R3  Sample #5,,,,,,,,,,,,
1636,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 206(8) Aproach12 fl oz/ac @R1+R3  Sample #6,,,,,,,,,,,,
1637,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 206(8) Aproach12 fl oz/ac @R1+R3  Sample #7,,,,,,,,,,,,
1638,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 206(8) Aproach12 fl oz/ac @R1+R3  Sample #8,,,,,,,,,,,,
1639,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 206(8) Aproach12 fl oz/ac @R1+R3  Sample #9,,,,,,,,,,,,
1640,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 206(8) Aproach12 fl oz/ac @R1+R3  Sample #10,,,,,,,,,,,,
1641,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 305(8) Aproach12 fl oz/ac @R1+R3  Sample #1,,,,,,,,,,,,
1642,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 305(8) Aproach12 fl oz/ac @R1+R3  Sample #2,,,,,,,,,,,,
1643,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 305(8) Aproach12 fl oz/ac @R1+R3  Sample #3,,,,,,,,,,,,
1644,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 305(8) Aproach12 fl oz/ac @R1+R3  Sample #4,,,,,,,,,,,,
1645,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 305(8) Aproach12 fl oz/ac @R1+R3  Sample #5,,,,,,,,,,,,
1646,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 305(8) Aproach12 fl oz/ac @R1+R3  Sample #6,,,,,,,,,,,,
1647,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 305(8) Aproach12 fl oz/ac @R1+R3  Sample #7,,,,,,,,,,,,
1648,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 305(8) Aproach12 fl oz/ac @R1+R3  Sample #8,,,,,,,,,,,,
1649,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 305(8) Aproach12 fl oz/ac @R1+R3  Sample #9,,,,,,,,,,,,
1650,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 305(8) Aproach12 fl oz/ac @R1+R3  Sample #10,,,,,,,,,,,,
1651,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 406(8) Aproach12 fl oz/ac @R1+R3  Sample #1,,,,,,,,,,,,
1652,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 406(8) Aproach12 fl oz/ac @R1+R3  Sample #2,,,,,,,,,,,,
1653,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 406(8) Aproach12 fl oz/ac @R1+R3  Sample #3,,,,,,,,,,,,
1654,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 406(8) Aproach12 fl oz/ac @R1+R3  Sample #4,,,,,,,,,,,,
1655,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 406(8) Aproach12 fl oz/ac @R1+R3  Sample #5,,,,,,,,,,,,
1656,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 406(8) Aproach12 fl oz/ac @R1+R3  Sample #6,,,,,,,,,,,,
1657,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 406(8) Aproach12 fl oz/ac @R1+R3  Sample #7,,,,,,,,,,,,
1658,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 406(8) Aproach12 fl oz/ac @R1+R3  Sample #8,,,,,,,,,,,,
1659,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 406(8) Aproach12 fl oz/ac @R1+R3  Sample #9,,,,,,,,,,,,
1660,,WI,9-18-2017,No,trial,"Hancock, WI",,,,,,Trial ID: 17248  Plot 406(8) Aproach12 fl oz/ac @R1+R3  Sample #10,,,,,,,,,,,,
1661,,WI,2017,No,trial,"Cuba City, WI",,,,,,"Bob Field 1 GPS: 42.594804, -90.456580   Sample #1",,,,,,,,,,,,
1662,,WI,2017,No,trial,"Cuba City, WI",,,42.594804N 90.456580W,,,"Bob Field 1 GPS: 42.594804, -90.456580   Sample #2",,,,,,,,,,,,
1663,,WI,2017,No,trial,"Cuba City, WI",,,42.594804N 90.456580W,,,"Bob Field 1 GPS: 42.594804, -90.456580   Sample #3",,,,,,,,,,,,
1664,,WI,2017,No,trial,"Cuba City, WI",,,42.594804N 90.456580W,,,"Bob Field 1 GPS: 42.594804, -90.456580   Sample #4",,,,,,,,,,,,
1665,,WI,2017,No,trial,"Cuba City, WI",,,42.594804N 90.456580W,,,"Bob Field 1 GPS: 42.594804, -90.456580   Sample #5",,,,,,,,,,,,
1666,,WI,2017,No,trial,"Cuba City, WI",,,42.594804N 90.456580W,,,"Bob Field 1 GPS: 42.594804, -90.456580   Sample #6",,,,,,,,,,,,
1667,,WI,2017,No,trial,"Cuba City, WI",,,42.594804N 90.456580W,,,"Bob Field 1 GPS: 42.594804, -90.456580   Sample #7",,,,,,,,,,,,
1668,,WI,2017,No,trial,"Cuba City, WI",,,42.594804N 90.456580W,,,"Bob Field 1 GPS: 42.594804, -90.456580   Sample #8",,,,,,,,,,,,
1669,,WI,2017,No,trial,"Cuba City, WI",,,42.594804N 90.456580W,,,"Bob Field 1 GPS: 42.594804, -90.456580   Sample #9",,,,,,,,,,,,
1670,,WI,2017,No,trial,"Cuba City, WI",,,42.594804N 90.456580W,,,"Bob Field 1 GPS: 42.594804, -90.456580   Sample #10",,,,,,,,,,,,
